"Technical Name","SR_INSTANCE_CODE","PLAN_NAME","MEASURE_NAME","PRD_LVL_NAME","PRD_LVL_MEMBER_NAME","ORG_LVL_NAME","ORG_LVL_MEMBER_NAME","CUS_LVL_NAME","CUS_LVL_MEMBER_NAME ","CUS_SITE_LVL_MEMBER_NAME","DCS_LVL_NAME","DCS_LVL_MEMBER_NAME","TIM_LVL_NAME","TIM_LVL_MEMBER_VALUE","VALUE_NUMBER","ORDER_TYPE_FLAG","DELETED_FLAG ","SOR_LVL_NAME","SOR_LVL_MEMBER_NAME"
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/02/05","69.81921256008185","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/02/12","64.27531810590239","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/02/19","58.625333131149254","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/02/26","52.95164713941247","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/03/04","47.3369952484798","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/03/11","41.863251726016","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/03/18","36.61023607837555","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/03/25","31.654549102462155","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/04/01","27.068455873619857","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/04/08","22.918831958107702","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/04/15","19.266188216753186","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/04/22","16.163788420342655","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/04/29","13.656872543903688","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/05/06","11.7819970659977","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/05/13","10.56650189294448","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/05/20","10.028111681423866","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/05/27","10.174677373069038","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/06/03","11.004061710058593","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/06/10","12.504170401148357","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/06/17","14.65312848367165","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/06/24","17.41959930975308","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/07/01","20.763241505198664","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/07/08","24.63529723757224","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/07/15","28.979303215185677","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/07/22","33.73191404903575","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/07/29","38.823825971217424","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/08/05","44.18078743991817","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/08/12","49.7246818940976","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/08/19","55.37466686885076","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/08/26","61.04835286058754","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/09/02","66.66300475152019","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/09/09","72.13674827398397","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/09/16","77.3897639216244","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/09/23","82.34545089753783","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/09/30","86.93154412638017","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/10/07","91.08116804189233","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/10/14","94.73381178324681","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/10/21","97.83621157965734","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/10/28","100.34312745609628","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/11/04","102.2180029340023","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/11/11","103.43349810705553","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/11/18","103.97188831857613","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/11/25","103.82532262693096","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/12/02","102.99593828994142","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/12/09","101.49582959885167","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/12/16","99.34687151632838","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/12/23","96.58040069024693","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2024/12/30","93.23675849480139","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2025/01/06","89.36470276242777","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2025/01/13","85.02069678481436","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2025/01/20","80.26808595096429","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2025/01/27","75.17617402878258","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2025/02/03","69.81921256008188","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2025/02/10","64.27531810590244","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6751010","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2025/02/17","58.62533313114933","","","",""
