"Period","Item","Location","Orders_Complete","Orders_Open","Orders_Cancelled","Orders_Returned","Forecast01","Forecast02","Inventory_starting","Inventory_capacity","Inventory_production","Inventory_end","SafetyStock01","SafetyStock02","SafetyStock03","Net_Requirement","Outcome01","Outcome02","Outcome03","Trend_type","Trend_factor1","Trend_factor2","Trend_factor3","Trend_factor4","Trend_factor5","Last_Period","Last_X_Value","Last_Y_Value"
"2027-05-24","CM53038","Computer Service and Rentals","0","0","0","0","14422.900629504626","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-05-24","177","12811.900629504626"
"2027-05-31","CM53038","Computer Service and Rentals","0","0","0","0","11102.69734352361","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-05-31","178","12891.69734352361"
"2027-06-07","CM53038","Computer Service and Rentals","0","0","0","0","11508.907889757485","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-06-07","179","12970.907889757485"
"2027-06-14","CM53038","Computer Service and Rentals","0","0","0","0","18349.397957701818","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-06-14","180","13049.397957701818"
"2027-06-21","CM53038","Computer Service and Rentals","0","0","0","0","11559.043743048012","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-06-21","181","13127.043743048012"
"2027-06-28","CM53038","Computer Service and Rentals","0","0","0","0","13976.73375302891","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-06-28","182","13203.73375302891"
"2027-07-05","CM53038","Computer Service and Rentals","0","0","0","0","14522.3704322344","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-07-05","183","13279.3704322344"
"2027-07-12","CM53038","Computer Service and Rentals","0","0","0","0","12691.87158518897","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-07-12","184","13353.87158518897"
"2027-07-19","CM53038","Computer Service and Rentals","0","0","0","0","12716.17157494683","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-07-19","185","13427.17157494683"
"2027-07-26","CM53038","Computer Service and Rentals","0","0","0","0","12513.222280226379","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-07-26","186","13499.222280226379"
"2027-08-02","CM53038","Computer Service and Rentals","0","0","0","0","12324.993797126854","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-08-02","187","13569.993797126854"
"2027-08-09","CM53038","Computer Service and Rentals","0","0","0","0","13100.474875194544","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-08-09","188","13639.474875194544"
"2027-08-16","CM53038","Computer Service and Rentals","0","0","0","0","12102.67308147973","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-08-16","189","13707.67308147973"
"2027-08-23","CM53038","Computer Service and Rentals","0","0","0","0","18411.614690192062","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-08-23","190","13774.614690192062"
"2027-08-30","CM53038","Computer Service and Rentals","0","0","0","0","15801.34429956341","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-08-30","191","13840.34429956341"
"2027-09-06","CM53038","Computer Service and Rentals","0","0","0","0","14929.924181505225","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-09-06","192","13904.924181505225"
"2027-09-13","CM53038","Computer Service and Rentals","0","0","0","0","18949.433373543834","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-09-13","193","13968.433373543834"
"2027-09-20","CM53038","Computer Service and Rentals","0","0","0","0","11631.966526275344","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-09-20","194","14030.966526275344"
"2027-09-27","CM53038","Computer Service and Rentals","0","0","0","0","17389.632523146804","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-09-27","195","14092.632523146804"
"2027-10-04","CM53038","Computer Service and Rentals","0","0","0","0","12133.552892690368","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-10-04","196","14153.552892690368"
"2027-10-11","CM53038","Computer Service and Rentals","0","0","0","0","18012.86003636364","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-10-11","197","14213.86003636364"
"2027-10-18","CM53038","Computer Service and Rentals","0","0","0","0","11827.695297838274","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-10-18","198","14273.695297838274"
"2027-10-25","CM53038","Computer Service and Rentals","0","0","0","0","10596.206901890968","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-10-25","199","14333.206901890968"
"2027-11-01","CM53038","Computer Service and Rentals","0","0","0","0","12817.547792952444","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-11-01","200","14392.547792952444"
"2027-11-08","CM53038","Computer Service and Rentals","0","0","0","0","12238.87340483325","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-11-08","201","14451.87340483325"
"2027-11-15","CM53038","Computer Service and Rentals","0","0","0","0","16789.339394148792","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-11-15","202","14511.339394148792"
"2027-11-22","CM53038","Computer Service and Rentals","0","0","0","0","13278.099370495374","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","12600","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-11-22","203","14571.099370495374"
"2027-11-29","CM53038","Computer Service and Rentals","0","0","0","0","12761.30265647639","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","261","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-11-29","204","14631.30265647639"
"2027-12-06","CM53038","Computer Service and Rentals","0","0","0","0","10469.092110242515","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","561","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-12-06","205","14692.092110242515"
"2027-12-13","CM53038","Computer Service and Rentals","0","0","0","0","15740.602042298182","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","897","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-12-13","206","14753.602042298182"
"2027-12-20","CM53038","Computer Service and Rentals","0","0","0","0","12766.956256951988","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","1272","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-12-20","207","14815.956256951988"
"2027-12-27","CM53038","Computer Service and Rentals","0","0","0","0","10768.26624697109","0","13240.192654903967","11200","0.0","13240.192654903967","16800.0","1683","0","16800.0","High, fix with: 0.75","","","Combined01","70","194","1.3039235998081768","109","286","2027-12-27","208","14879.26624697109"
"2024-01-01","CM53035","Computer Service and Rentals","698","6","4","2","612","0","0.0","16200","14906.0","14208.0","1047.0","2133","0","1047.0","VeryLow, fix with: 1.5","","","Slope01","100","598","n/a","n/a","n/a","2024-01-01","1","698"
"2024-01-08","CM53035","Computer Service and Rentals","798","41","3","3","700","0","14208.0","16200","3401.0","16811.0","1197.0","2358","0","1197.0","VeryLow, fix with: 1.5","","","Slope01","100","598","n/a","n/a","n/a","2024-01-08","2","798"
"2024-01-15","CM53035","Computer Service and Rentals","898","21","1","2","864","0","16811.0","16200","0.0","15913.0","1347.0","2583","0","1347.0","VeryLow, fix with: 1.5","","","Slope01","100","598","n/a","n/a","n/a","2024-01-15","3","898"
"2024-01-22","CM53035","Computer Service and Rentals","998","5","5","2","952","0","15913.0","16200","3186.0","18101.0","1497.0","2808","0","1497.0","VeryLow, fix with: 1.5","","","Slope01","100","598","n/a","n/a","n/a","2024-01-22","4","998"
"2024-01-29","CM53035","Computer Service and Rentals","1098","29","4","5","1177","0","18101.0","16200","0.0","17003.0","1647.0","3033","0","1647.0","VeryLow, fix with: 1.5","","","Slope01","100","598","n/a","n/a","n/a","2024-01-29","5","1098"
"2024-02-05","CM53035","Computer Service and Rentals","1198","10","3","4","1437","0","17003.0","16200","0.0","15805.0","1797.0","3258","0","1797.0","VeryLow, fix with: 1.5","","","Slope01","100","598","n/a","n/a","n/a","2024-02-05","6","1198"
"2024-02-12","CM53035","Computer Service and Rentals","1298","50","4","3","1445","0","15805.0","16200","735.0","15242.0","1947.0","3483","0","1947.0","VeryLow, fix with: 1.5","","","Slope01","100","598","n/a","n/a","n/a","2024-02-12","7","1298"
"2024-02-19","CM53035","Computer Service and Rentals","1398","16","1","5","1255","0","15242.0","16200","0.0","13844.0","2097.0","3708","0","2097.0","VeryLow, fix with: 1.5","","","Slope01","100","598","n/a","n/a","n/a","2024-02-19","8","1398"
"2024-02-26","CM53035","Computer Service and Rentals","1498","11","3","2","1558","0","13844.0","16200","245.0","12591.0","2247.0","3933","0","2247.0","VeryLow, fix with: 1.5","","","Slope01","100","598","n/a","n/a","n/a","2024-02-26","9","1498"
"2024-03-04","CM53035","Computer Service and Rentals","1598","6","2","2","1850","0","12591.0","16200","6462.0","17455.0","2397.0","4158","0","2397.0","VeryLow, fix with: 1.5","","","Slope01","100","598","n/a","n/a","n/a","2024-03-04","10","1598"
"2024-03-11","CM53035","Computer Service and Rentals","1698","38","1","3","1392","0","17455.0","16200","0.0","15757.0","2547.0","4383","0","2547.0","VeryLow, fix with: 1.5","","","Slope01","100","598","n/a","n/a","n/a","2024-03-11","11","1698"
"2024-03-18","CM53035","Computer Service and Rentals","1798","15","1","5","2029","0","15757.0","16200","0.0","13959.0","2697.0","4608","0","2697.0","VeryLow, fix with: 1.5","","","Slope01","100","598","n/a","n/a","n/a","2024-03-18","12","1798"
"2024-03-25","CM53035","Computer Service and Rentals","1898","4","3","5","1857","0","13959.0","16200","7616.0","19677.0","2847.0","4833","0","2847.0","VeryLow, fix with: 1.5","","","Slope01","100","598","n/a","n/a","n/a","2024-03-25","13","1898"
